gridg0,grid_label,total_checklists,wetland_checklists,non_wetland_checklists,wetland_proportion,mean_wetland_probability,n_timegroups,wetland_timegroups
53496,non-wetland,1144,40,1104,0.03496503496503497,0.04713950659765166,16,
53498,non-wetland,45,0,45,0.0,0.007258699576259999,5,
53499,non-wetland,23,1,22,0.043478260869565216,0.0331007532696087,4,
53500,wetland,52,17,35,0.3269230769230769,0.2657043562602654,9,2022
53501,non-wetland,7,0,7,0.0,0.00949183813142857,3,
53502,non-wetland,143,2,141,0.013986013986013986,0.03263876767945105,11,
53503,non-wetland,6,0,6,0.0,0.10635608865000001,4,
53504,wetland,13,6,7,0.46153846153846156,0.35413459992307694,7,"2014, 2015, 2016, 2023, 2025"
53505,wetland,14,5,9,0.35714285714285715,0.36913762069,7,"2015, 2024"
53506,non-wetland,4,0,4,0.0,0.11020772398225,4,
53507,wetland,61,43,18,0.7049180327868853,0.6674095364944261,11,"2011-2012, 2014, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2025"
53508,wetland,201,39,162,0.19402985074626866,0.1800610537488667,14,2019
53509,wetland,22,12,10,0.5454545454545454,0.5252241291335,9,"2015, 2019, 2020, 2023, 2024, 2025"
53510,non-wetland,9,0,9,0.0,0.08930813877777778,6,
53511,non-wetland,23,1,22,0.043478260869565216,0.042431069779130436,3,
53512,non-wetland,17,1,16,0.058823529411764705,0.08599449650588235,7,
53513,non-wetland,121,7,114,0.05785123966942149,0.10235370142218347,7,
53514,wetland,43,10,33,0.23255813953488372,0.27125762094160466,8,2020
53515,non-wetland,8,0,8,0.0,0.035541225875,2,
53516,wetland,10,1,9,0.1,0.09367727076,2,2021
53517,wetland,9,3,6,0.3333333333333333,0.2407436638377778,4,"2022, 2024"
53518,non-wetland,2,0,2,0.0,0.000133186085,2,
53519,wetland,5,1,4,0.2,0.11823092924879999,2,2025
53520,non-wetland,3,1,2,0.3333333333333333,0.43175747333333336,1,
53521,non-wetland,10,0,10,0.0,0.027150226850000004,5,
53522,wetland,21,2,19,0.09523809523809523,0.08977380304371428,7,2018
53523,non-wetland,6,0,6,0.0,0.029670517373333333,2,
53524,non-wetland,8,0,8,0.0,0.0056395401373125,2,
53525,non-wetland,7,0,7,0.0,0.017651534695714285,3,
53526,non-wetland,7,0,7,0.0,0.0059755513785714285,3,
53527,non-wetland,6,0,6,0.0,0.00113330331,2,
53528,non-wetland,5,1,4,0.2,0.20212707286000003,2,
53529,non-wetland,5,1,4,0.2,0.21865289359999998,2,
53530,non-wetland,4,0,4,0.0,0.06775247925,1,
53531,non-wetland,6,0,6,0.0,0.18092264316666665,1,
53532,non-wetland,5,0,5,0.0,0.2821659415688,1,
53534,wetland,7,6,1,0.8571428571428571,0.7455749885714286,2,"2024, 2025"
53535,non-wetland,20,4,16,0.2,0.262151880259,5,
53536,wetland,7,2,5,0.2857142857142857,0.38209309942857145,4,2024
53537,non-wetland,1,0,1,0.0,0.0,1,
53538,non-wetland,2,0,2,0.0,0.0458526675,2,
53539,non-wetland,2,0,2,0.0,4.116004e-05,1,
53541,non-wetland,1,0,1,0.0,0.0,1,
53542,non-wetland,3,0,3,0.0,0.24861584666666667,2,
53543,non-wetland,4,0,4,0.0,0.09659326850000001,3,
53544,non-wetland,3,1,2,0.3333333333333333,0.3011536513333333,1,
53545,non-wetland,1,0,1,0.0,0.005157661,1,
53546,wetland,3,1,2,0.3333333333333333,0.28192155582,3,2019
53547,non-wetland,3,0,3,0.0,0.20759671133333332,2,
53549,wetland,8,6,2,0.75,0.479394067875,3,2024
53550,non-wetland,20,6,14,0.3,0.22723354302124998,3,
53552,wetland,6,4,2,0.6666666666666666,0.5297249376666667,3,"2013, 2016"
53553,wetland,95,56,39,0.5894736842105263,0.5045301511874547,13,"2007-2010, 2015, 2017, 2018, 2020, 2021, 2023, 2025"
53554,wetland,3,1,2,0.3333333333333333,0.27090033733333335,2,2025
53555,non-wetland,2,0,2,0.0,0.166899308,2,
53556,wetland,11,11,0,1.0,0.7892748181818182,3,"2016, 2019, 2023"
53557,non-wetland,7,0,7,0.0,0.10323226,1,
53558,wetland,2,1,1,0.5,0.39497682999999995,2,2023
53559,wetland,19,15,4,0.7894736842105263,0.6173636323356843,5,"2021, 2022, 2023, 2024, 2025"
53560,non-wetland,2,0,2,0.0,0.00397879415,1,
54125,wetland,984,471,513,0.47865853658536583,0.4540517308819181,12,"2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
54126,wetland,179,96,83,0.5363128491620112,0.4648674708361206,13,"before 2000, 2014, 2016, 2017, 2018, 2019, 2020, 2024"
54127,wetland,1389,1282,107,0.9229661627069834,0.7675693574354355,17,"before 2000, 2000-2006, 2007-2010, 2011-2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
54128,wetland,1896,1492,404,0.7869198312236287,0.6717924706746846,15,"2000-2006, 2007-2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2021, 2022, 2023, 2024, 2025"
54129,wetland,1845,459,1386,0.24878048780487805,0.2307124683931586,17,"2000-2006, 2007-2010, 2011-2012"
54130,non-wetland,3144,60,3084,0.019083969465648856,0.0317198054132653,14,
54131,wetland,52,9,43,0.17307692307692307,0.17061588388260193,7,2022
54132,non-wetland,857,32,825,0.03733955659276546,0.04479514259464528,16,
54133,wetland,274,22,252,0.08029197080291971,0.09572149565153065,11,2017
54134,non-wetland,253,0,253,0.0,0.004295123146140711,6,
54135,non-wetland,43,0,43,0.0,0.0021658363670279067,5,
54136,wetland,276,22,254,0.07971014492753623,0.11737886684011921,10,2020
54137,non-wetland,67,1,66,0.014925373134328358,0.021296026645210447,9,
54138,non-wetland,917,10,907,0.010905125408942203,0.016247785294317883,15,
54139,non-wetland,1979,0,1979,0.0,0.007463390979754118,17,
54140,non-wetland,615,4,611,0.0065040650406504065,0.012467969444218538,14,
54141,non-wetland,700,0,700,0.0,0.0031647368646360004,13,
54142,non-wetland,294,0,294,0.0,0.0030413457387435377,11,
54143,non-wetland,433,0,433,0.0,0.004603853198729561,14,
54144,non-wetland,167,12,155,0.0718562874251497,0.07938504292946767,14,
54145,non-wetland,5,0,5,0.0,0.053130085800000004,3,
54146,non-wetland,47,0,47,0.0,0.11326554122728084,9,
54147,non-wetland,25,0,25,0.0,0.008936088288876,7,
54148,non-wetland,6,0,6,0.0,0.0488888875,2,
54149,non-wetland,4,0,4,0.0,0.016859083425,3,
54150,non-wetland,9,0,9,0.0,0.17288905647777775,4,
54151,wetland,173,55,118,0.3179190751445087,0.3057405107198867,12,"2014, 2018, 2022, 2023, 2024, 2025"
54152,non-wetland,25,3,22,0.12,0.1356925290122,7,
54153,wetland,2,2,0,1.0,0.924771525,2,"2023, 2025"
54154,wetland,3,3,0,1.0,0.8141800366666666,3,"2021, 2022, 2024"
54155,wetland,6,5,1,0.8333333333333334,0.6386397128333333,3,"2024, 2025"
54156,wetland,22,3,19,0.13636363636363635,0.1264632690822727,9,2021
54157,non-wetland,13,0,13,0.0,0.08351135718692307,3,
54158,non-wetland,3,0,3,0.0,0.009722222333333334,3,
54159,non-wetland,4,1,3,0.25,0.15309551475,2,
54160,wetland,11,1,10,0.09090909090909091,0.09472964092654546,4,2022
54161,non-wetland,2,0,2,0.0,0.09197672349,1,
54162,non-wetland,8,0,8,0.0,0.11818618650224999,3,
54163,wetland,162,64,98,0.3950617283950617,0.3580498710969901,10,"2016, 2023"
54164,non-wetland,6,0,6,0.0,0.03552876908541667,2,
54165,non-wetland,8,0,8,0.0,0.0239277126905,2,
54166,non-wetland,11,0,11,0.0,0.0049258994287272725,2,
54167,wetland,14,3,11,0.21428571428571427,0.19532912771142857,5,"2021, 2022"
54168,non-wetland,30,1,29,0.03333333333333333,0.058832828334333336,6,
54169,wetland,16,1,15,0.0625,0.16917796634374999,4,2021
54170,non-wetland,6,0,6,0.0,0.014526169043333334,2,
54171,non-wetland,6,0,6,0.0,0.005565865547,1,
54172,non-wetland,6,0,6,0.0,0.022128023750000003,2,
54173,non-wetland,10,0,10,0.0,0.050630394457500005,2,
54174,non-wetland,10,1,9,0.1,0.18324641176,4,
54175,non-wetland,2,0,2,0.0,0.00439003575,1,
54176,non-wetland,9,0,9,0.0,0.010628644838555556,3,
54177,wetland,3,1,2,0.3333333333333333,0.24751168769999998,2,2023
54178,non-wetland,2,0,2,0.0,1.89568435e-05,1,
54179,wetland,5,1,4,0.2,0.192667739615,4,2024
54180,non-wetland,4,0,4,0.0,0.0755750855,2,
54181,wetland,10,3,7,0.3,0.331012828154,5,"2021, 2024"
54182,non-wetland,47,0,47,0.0,0.03129049807006596,3,
54183,non-wetland,1,0,1,0.0,0.071666665,1,
54185,wetland,12,1,11,0.08333333333333333,0.15046543344814164,6,2024
54186,wetland,10,4,6,0.4,0.337987716779,7,"2024, 2025"
54190,non-wetland,4,0,4,0.0,0.0443115627,3,
54193,non-wetland,1,0,1,0.0,0.0041948054,1,
54194,non-wetland,3,0,3,0.0,0.20019100666666667,2,
54199,wetland,6,2,4,0.3333333333333333,0.27537313354,3,2022
54201,non-wetland,4,0,4,0.0,0.061352969,1,
54202,non-wetland,4,0,4,0.0,0.30440036325,2,
54204,non-wetland,7,2,5,0.2857142857142857,0.287672196,1,
54205,non-wetland,14,0,14,0.0,0.26574546680742855,6,
54206,wetland,9,2,7,0.2222222222222222,0.2521966896666667,3,2025
54209,wetland,15,10,5,0.6666666666666666,0.6296934386666667,4,"2021, 2022, 2025"
54490,non-wetland,1,0,1,0.0,0.24703974,1,
54491,wetland,350,13,337,0.037142857142857144,0.11177595850857143,8,2021
54492,non-wetland,148,9,139,0.060810810810810814,0.11217173125,7,
54699,wetland,299,111,188,0.3712374581939799,0.3818179453484482,11,"2016, 2018, 2019, 2022"
54700,wetland,17,4,13,0.23529411764705882,0.276382537364,7,"2021, 2022, 2024"
54774,wetland,207,119,88,0.5748792270531401,0.487650806997343,14,"2007-2010, 2011-2012, 2014, 2016, 2017, 2018, 2020, 2021, 2022, 2023, 2025"
54775,wetland,272,70,202,0.25735294117647056,0.26308243515076835,11,"2013, 2022, 2024, 2025"
54776,wetland,482,159,323,0.32987551867219916,0.36621737586599856,14,"2007-2010, 2014, 2016, 2017, 2019, 2020, 2022, 2023"
54777,wetland,1759,1236,523,0.7026719727117681,0.5957999593830317,17,"before 2000, 2000-2006, 2007-2010, 2011-2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024"
54778,wetland,1844,1075,769,0.5829718004338394,0.49699559538928306,15,"before 2000, 2011-2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2021, 2024, 2025"
54779,wetland,670,165,505,0.2462686567164179,0.22453144291713986,14,2015
54780,non-wetland,32477,614,31863,0.01890568710164116,0.027427045761234555,15,
54781,non-wetland,8858,214,8644,0.024158952359449086,0.029003389328948026,15,
54782,wetland,245,14,231,0.05714285714285714,0.06061210531080816,13,2016
54783,non-wetland,231,15,216,0.06493506493506493,0.07345697031748658,13,
54784,wetland,46,1,45,0.021739130434782608,0.029018187389147826,6,2024
54785,wetland,83,6,77,0.07228915662650602,0.07762406677573373,7,"2019, 2021"
54786,non-wetland,61,0,61,0.0,0.06250217139096721,4,
54787,non-wetland,110,1,109,0.00909090909090909,0.026842402268064548,10,
54788,non-wetland,588,30,558,0.05102040816326531,0.08292246525574898,14,
54789,non-wetland,328,7,321,0.021341463414634148,0.02839175203552073,12,
54790,wetland,717,5,712,0.00697350069735007,0.010267416012109483,15,2013
54791,wetland,71,6,65,0.08450704225352113,0.06281521672631549,7,2025
54792,non-wetland,96,2,94,0.020833333333333332,0.021029507920342708,7,
54793,wetland,54,1,53,0.018518518518518517,0.022108569411907406,8,2022
54794,non-wetland,105,6,99,0.05714285714285714,0.11759052390726857,7,
54795,wetland,144,55,89,0.3819444444444444,0.35556355612669516,14,"2000-2006, 2014, 2015, 2022, 2025"
54796,non-wetland,52,1,51,0.019230769230769232,0.08169056839634808,11,
54797,non-wetland,22,0,22,0.0,0.033182006349590905,5,
54798,non-wetland,11,0,11,0.0,0.0050804976706181814,5,
54799,wetland,8,5,3,0.625,0.34815402,3,2024
54801,wetland,297,263,34,0.8855218855218855,0.7959591657782055,13,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
54802,wetland,67,21,46,0.31343283582089554,0.3023506560476866,11,"2016, 2018"
54803,wetland,11,2,9,0.18181818181818182,0.17770566346454547,5,"2023, 2024"
54804,wetland,11,4,7,0.36363636363636365,0.3071002239209091,5,"2021, 2025"
54805,non-wetland,28,3,25,0.10714285714285714,0.12421621792725,6,
54806,non-wetland,2,0,2,0.0,0.015204795,1,
54807,wetland,15,6,9,0.4,0.31746622236200006,4,"2017, 2024"
54808,non-wetland,2,0,2,0.0,0.0090833332,2,
54809,non-wetland,4,0,4,0.0,0.0039072234325,1,
54810,non-wetland,2,0,2,0.0,0.0019309696,1,
54811,non-wetland,6,0,6,0.0,0.0052410522635,3,
54812,non-wetland,16,0,16,0.0,0.04142229418625,7,
54813,wetland,9,6,3,0.6666666666666666,0.503659725,4,"2021, 2022"
54814,non-wetland,5,0,5,0.0,0.10950439919999999,1,
54815,non-wetland,3,0,3,0.0,0.090594719,2,
54816,non-wetland,5,0,5,0.0,0.0167754994076,1,
54817,wetland,37,2,35,0.05405405405405406,0.03184545861134325,3,2020
54818,wetland,9,5,4,0.5555555555555556,0.4273244282888889,3,"2024, 2025"
54819,non-wetland,5,0,5,0.0,0.151109044,1,
54820,non-wetland,4,0,4,0.0,0.0,1,
54821,non-wetland,2,0,2,0.0,2.3919424000000002e-05,1,
54822,non-wetland,7,0,7,0.0,0.007812250061428572,2,
54824,wetland,7,2,5,0.2857142857142857,0.25520529999999997,3,2024
54825,non-wetland,14,2,12,0.14285714285714285,0.15577034663385714,3,
54826,wetland,10,1,9,0.1,0.11722512552,4,2023
54827,non-wetland,9,0,9,0.0,0.042341011647555556,2,
54828,wetland,3,1,2,0.3333333333333333,0.2540743966666667,2,2023
54829,non-wetland,9,0,9,0.0,0.03987818217333334,2,
54830,non-wetland,13,0,13,0.0,0.13992739802123075,5,
54832,wetland,4,2,2,0.5,0.37488240375000004,1,2024
54836,wetland,13,3,10,0.23076923076923078,0.2659333019438461,5,2025
54840,non-wetland,2,0,2,0.0,0.0075,1,
54841,non-wetland,2,0,2,0.0,0.20238999,1,
54842,non-wetland,1,0,1,0.0,4.1823505e-06,1,
54847,wetland,12,8,4,0.6666666666666666,0.49285251283333337,3,"2015, 2023, 2024"
54848,wetland,28,10,18,0.35714285714285715,0.38789058970039286,3,"2024, 2025"
54850,wetland,4,2,2,0.5,0.430766826375,3,"2023, 2025"
54851,wetland,5,2,3,0.4,0.41145474540000004,2,2024
54852,wetland,8,3,5,0.375,0.3816487864125,3,2016
54854,non-wetland,14,0,14,0.0,0.25546652042857143,3,
54855,wetland,9,4,5,0.4444444444444444,0.3663223362051111,4,"2016, 2021"
54856,wetland,7,5,2,0.7142857142857143,0.51414549962,3,"2016, 2023"
54857,non-wetland,2,0,2,0.0,0.00759028598,2,
54858,non-wetland,1,0,1,0.0,0.008,1,
54859,wetland,36,34,2,0.9444444444444444,0.7579484511111111,9,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024"
54860,non-wetland,2,0,2,0.0,4.2706965e-05,1,
55141,non-wetland,3,0,3,0.0,0.15124567,1,
55142,wetland,329,5,324,0.015197568389057751,0.07205282795560182,9,2020
55424,wetland,919,739,180,0.8041349292709467,0.6509583135545566,14,"2011-2012, 2013, 2014, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
55425,wetland,212,58,154,0.27358490566037735,0.26270440211679574,12,"2014, 2016, 2017, 2019"
55426,wetland,154,27,127,0.17532467532467533,0.17482412698765973,11,"2016, 2017, 2018"
55427,wetland,288,48,240,0.16666666666666666,0.15330263056304652,11,"2018, 2023"
55428,wetland,8118,208,7910,0.025622074402562207,0.04166923707047878,12,"2014, 2016"
55429,wetland,1511,56,1455,0.037061548643282594,0.05105090399307657,12,2014
55430,wetland,203,33,170,0.1625615763546798,0.150017269813234,12,"2014, 2016"
55431,non-wetland,90,5,85,0.05555555555555555,0.03788082288412445,4,
55432,non-wetland,121,0,121,0.0,0.00258812172921405,8,
55433,non-wetland,438,7,431,0.01598173515981735,0.024897597555994976,13,
55434,wetland,182,30,152,0.16483516483516483,0.19986046293853957,11,"2018, 2022, 2023"
55435,wetland,101,28,73,0.27722772277227725,0.24838107414845245,12,"2014, 2017, 2018, 2019, 2022, 2025"
55436,wetland,123,12,111,0.0975609756097561,0.11954646948255365,13,"2015, 2018"
55437,wetland,284,42,242,0.14788732394366197,0.16936545233176725,12,"2014, 2018"
55438,non-wetland,333,66,267,0.1981981981981982,0.21359361492678888,12,
55439,wetland,74,44,30,0.5945945945945946,0.5338664202991541,11,"2013, 2017, 2019, 2020, 2021, 2022, 2024, 2025"
55440,wetland,133,35,98,0.2631578947368421,0.2663211749961519,10,"2018, 2019, 2024"
55441,wetland,171,85,86,0.49707602339181284,0.4587704345065298,11,"before 2000, 2013, 2017, 2019, 2020, 2021, 2022, 2023"
55442,wetland,247,123,124,0.4979757085020243,0.45307437992161537,13,"before 2000, 2013, 2017, 2018, 2019, 2022, 2023, 2025"
55443,non-wetland,7,0,7,0.0,0.04120401598371428,4,
55444,wetland,11,3,8,0.2727272727272727,0.24797580745454545,5,2014
55445,wetland,19,4,15,0.21052631578947367,0.21313344251294739,8,"2023, 2025"
55446,wetland,10,7,3,0.7,0.645878551,8,"2000-2006, 2014, 2018, 2021, 2023, 2025"
55447,non-wetland,19,0,19,0.0,0.05761642670747369,5,
55448,non-wetland,1,0,1,0.0,0.015395558,1,
55449,wetland,7,1,6,0.14285714285714285,0.1406496924142857,4,2022
55450,non-wetland,7,1,6,0.14285714285714285,0.12295879365714286,4,
55451,non-wetland,7,0,7,0.0,0.07588239507714287,4,
55452,wetland,65,7,58,0.1076923076923077,0.12699804221159539,12,"2014, 2025"
55453,non-wetland,7,0,7,0.0,0.06663050709714285,5,
55454,wetland,2,1,1,0.5,0.44840063,1,2025
55455,non-wetland,34,5,29,0.14705882352941177,0.1905830019647353,9,
55456,non-wetland,53,0,53,0.0,0.01947796282954717,3,
55457,wetland,17,5,12,0.29411764705882354,0.25246508794941175,5,"2017, 2020"
55458,wetland,10,1,9,0.1,0.1663312951,4,2024
55459,non-wetland,5,0,5,0.0,0.0201808227059,2,
55460,non-wetland,4,0,4,0.0,0.0049139925975,1,
55461,wetland,20,4,16,0.2,0.18206090889999998,6,"2018, 2020"
55462,non-wetland,10,0,10,0.0,0.013651913489799999,3,
55463,non-wetland,6,0,6,0.0,0.002255117,2,
55464,non-wetland,2,0,2,0.0,0.004669359200000001,1,
55465,wetland,3,2,1,0.6666666666666666,0.57215965,3,"2021, 2023"
55466,non-wetland,4,0,4,0.0,0.001703178264,1,
55467,non-wetland,6,0,6,0.0,0.021209761937,3,
55468,wetland,18,12,6,0.6666666666666666,0.6162541259111111,2,"2024, 2025"
55469,non-wetland,4,0,4,0.0,0.0037781981224999997,1,
55470,non-wetland,4,0,4,0.0,0.0053842375,2,
55471,wetland,7,1,6,0.14285714285714285,0.08217969736,2,2025
55472,non-wetland,1,0,1,0.0,0.0,1,
55473,non-wetland,57,0,57,0.0,0.02297362916291228,6,
55474,non-wetland,13,1,12,0.07692307692307693,0.058434328890384614,3,
55475,non-wetland,3,0,3,0.0,0.095197393,2,
55476,non-wetland,5,0,5,0.0,0.009409730944,2,
55477,non-wetland,19,2,17,0.10526315789473684,0.13871997790863685,3,
55478,non-wetland,91,15,76,0.16483516483516483,0.20391471901938574,8,
55479,wetland,9,1,8,0.1111111111111111,0.1969464224,4,2025
55480,wetland,8,2,6,0.25,0.188564814050625,3,2013
55481,wetland,6,1,5,0.16666666666666666,0.15086873783000002,3,2025
55483,non-wetland,5,1,4,0.2,0.2182474964,3,
55484,non-wetland,3,0,3,0.0,0.25575819266666666,1,
55485,wetland,5,4,1,0.8,0.66728802,3,"2019, 2020"
55486,wetland,6,2,4,0.3333333333333333,0.30647245549999996,2,2025
55488,non-wetland,2,0,2,0.0,0.0035052260241,1,
55491,wetland,4,1,3,0.25,0.205659218275,3,2024
55493,non-wetland,1,0,1,0.0,0.008627422,1,
55494,wetland,24,8,16,0.3333333333333333,0.3539678449583333,5,2021
55495,wetland,12,6,6,0.5,0.42329337997806665,3,2024
55496,non-wetland,3,0,3,0.0,0.1653367114333333,3,
55497,wetland,21,3,18,0.14285714285714285,0.11868207276718094,5,2023
55498,wetland,3,3,0,1.0,0.8701979999999999,2,"2024, 2025"
55501,non-wetland,912,42,870,0.046052631578947366,0.07611577764436908,9,
55502,non-wetland,15,2,13,0.13333333333333333,0.2770775488808,6,
55503,wetland,17,5,12,0.29411764705882354,0.25311601911764703,4,2019
55504,wetland,2,2,0,1.0,0.814170835,2,"2021, 2024"
55505,wetland,4,3,1,0.75,0.652980075,3,"2020, 2023"
55507,wetland,7,3,4,0.42857142857142855,0.42823828857142854,2,2023
55508,non-wetland,1,0,1,0.0,0.027187496,1,
55509,wetland,42,38,4,0.9047619047619048,0.7517407185714285,7,"2016, 2017, 2021, 2022, 2023, 2024, 2025"
55510,wetland,1,1,0,1.0,0.6910182,1,2025
55791,wetland,298,10,288,0.03355704697986577,0.05572510165674497,9,2013
55792,wetland,1136,163,973,0.14348591549295775,0.18887678530498153,11,"2016, 2017, 2020, 2021"
56073,wetland,82,41,41,0.5,0.4325696257749268,9,"2014, 2015, 2019, 2020, 2021"
56074,wetland,383,206,177,0.5378590078328982,0.47184802347791877,11,"2014, 2015, 2020, 2021, 2022, 2023, 2024"
56075,wetland,117,40,77,0.3418803418803419,0.30719146981209233,11,"2014, 2016, 2019, 2020, 2024, 2025"
56076,wetland,325,35,290,0.1076923076923077,0.12696575235147847,14,"2000-2006, 2013, 2016"
56077,wetland,88,31,57,0.3522727272727273,0.333676015687925,11,"2018, 2019, 2021"
56078,non-wetland,35,1,34,0.02857142857142857,0.06434145076883714,8,
56079,non-wetland,218,17,201,0.0779816513761468,0.07758946361215688,10,
56080,wetland,87,15,72,0.1724137931034483,0.16909535336154138,11,"2019, 2021"
56081,non-wetland,584,12,572,0.02054794520547945,0.03171980070788116,14,
56082,non-wetland,68,0,68,0.0,0.0017810628542000002,5,
56083,wetland,51,1,50,0.0196078431372549,0.01894452659255294,6,2019
56084,wetland,50,4,46,0.08,0.12929192602246,8,"2020, 2025"
56085,wetland,164,15,149,0.09146341463414634,0.14666306502827745,11,"2015, 2017"
56086,wetland,364,68,296,0.18681318681318682,0.19943321965331456,11,2019
56087,wetland,54,14,40,0.25925925925925924,0.23114630904308148,10,"2018, 2023, 2025"
56088,wetland,1022,95,927,0.09295499021526418,0.1234325389945091,9,"2015, 2018"
56089,wetland,137,38,99,0.2773722627737226,0.2634152666200401,13,"2011-2012, 2015, 2020, 2023, 2025"
56090,wetland,64,19,45,0.296875,0.3213746239582406,10,2015
56091,non-wetland,58,14,44,0.2413793103448276,0.27282413542063794,7,
56092,wetland,326,224,102,0.6871165644171779,0.6197268019776132,11,"2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
56093,wetland,798,563,235,0.7055137844611529,0.646808519792954,12,"2013, 2015, 2017, 2018, 2019, 2021, 2022, 2023, 2024, 2025"
56094,wetland,52,11,41,0.21153846153846154,0.22251560043484617,8,"2022, 2025"
